	S25	S1	S110	S22	S9	S50	S24	S26	S27	S62	S11	S85	S61	S63	S54	S101	S19	S99	S30	S47	S87	S38	S91	S56	S51	S98	S109	S14	S16	S43	S112	S100	S96	S65	S106	S39	S67	S57	S32	S46	S77	S36	S10	S55	S37	S12	S40	S35	S48	S94	S34	S64	S93	S72	S111	S2	S88	S108	S95	S89	S83	S60	S97	S20	S6	S69	S42	S13	S68	S18	S49	S7	S80	S15	S76	S74	S107	S17	S102	S92	S81	S105	S29	S70	S59	S104	S23	S75	S41	S53	S52	S113	S58	S73	S90	S33	S8	S103	S31	S82	S3	S4	S66	S5	S79	S21	S84	S78	S71	S28	S44	S45	S86
S95	0.528410703368	0.501834684305	0.435026969475	0.466249989673	0.595646816211	0.454151482153	0.497103863402	0.468555935814	0.464302959233	0.48844325215	0.591148563579	0.445525087463	0.464672390481	0.524714193018	0.543162043432	0.634331578175	0.444330756517	0.45354401551	0.580512938246	0.512807575011	0.376618491329	0.5144225391	0.342852841193	0.549398618197	0.424522441782	0.595134721658	0.489530175089	0.444620322518	0.762851697904	0.646474942287	0.560526140661	0.681713044948	0.637813719916	0.528021073366	0.394362527919	0.47231547396	0.620803140177	0.489199976231	0.750445201532	0.523008323424	0.473965444271	0.457730905929	0.517618944288	0.40916894693	0.481332059624	0.505123863497	0.463907521573	0.543797007264	0.438007832076	0.448078320428	0.52448960316	0.408263362567	0.515692280581	0.65417487218	0.429383998538	0.424814947779	0.641369673427	0.477879425461	0.0	0.504990126367	0.370314582287	0.543689134502	0.519436920585	0.538757787284	0.558917490907	0.552747005928	0.606358406988	0.471268154067	0.433823226747	0.591695373243	0.425788223566	0.59711311275	0.494795975632	0.539336238645	0.402424336648	0.55192116134	0.645296290729	0.505603280541	0.572288064924	0.367629717857	0.493685499216	0.4863519016	0.452322576564	0.470769014705	0.396339243597	0.499448792328	0.559977276041	0.498421559573	0.501516840313	0.435856152852	0.551018938745	0.432755072038	0.451910563788	0.48310978477	0.46987455421	0.538882410046	0.689433218267	0.464772680207	0.45671951294	0.534348168721	0.493486446312	0.519091706217	0.453381202138	0.588586980008	0.477249128238	0.389044696807	0.468568155144	0.512925246818	0.517360451223	0.466138992888	0.475854840902	0.525153606814	0.462593170169
S89	0.551203309525	0.582749558316	0.565193398137	0.485507246377	0.636909012756	0.514466367418	0.569895911902	0.535550964165	0.600313659022	0.479612154005	0.644517947711	0.51890377794	0.441593975947	0.560661016267	0.447386995332	0.523630101248	0.5558513317	0.517821618433	0.662688119794	0.597544711668	0.565080338408	0.633000044933	0.512293092568	0.56622435588	0.520059206156	0.580801413693	0.559411120908	0.568752836655	0.781664919219	0.70844371826	0.536383168265	0.635378045594	0.62403885207	0.532569883373	0.504144828362	0.500082640765	0.524689695275	0.597656243522	0.780871765559	0.415560684677	0.540870944549	0.619148983076	0.59029503884	0.461493215997	0.425542221163	0.583228576338	0.585437712681	0.617824652836	0.487688279077	0.498685056575	0.588856759314	0.549240932592	0.448333951889	0.561145074921	0.609387154843	0.602393340011	0.652727575792	0.477730927582	0.504990126367	0.0	0.478159725657	0.488114824491	0.476269427523	0.575598376639	0.633989522839	0.559723359457	0.556464179372	0.563291003078	0.405183379897	0.646823317471	0.505772477948	0.533261539735	0.496895936919	0.581850558733	0.466603427104	0.559674578297	0.685226888137	0.627300498065	0.505753575893	0.543015708353	0.574005291672	0.506856327466	0.544945468165	0.419468097391	0.480153857581	0.523419981765	0.681110803554	0.508924983543	0.427025444382	0.534009466982	0.534086061902	0.455585131089	0.446763999424	0.501122300716	0.521620883256	0.612909517758	0.676903746378	0.530699350038	0.624913557258	0.460018114558	0.564694057215	0.556908118652	0.519122351382	0.64894327298	0.507466161163	0.525491551398	0.442036534054	0.439063105688	0.544040465562	0.576378732212	0.566084284271	0.57305101454	0.396249595008
S83	0.451812737089	0.408647817821	0.425507710123	0.463519105235	0.487630215149	0.427730295825	0.544494787065	0.429232137311	0.343746740928	0.51889992121	0.508047659785	0.419207169285	0.444024807702	0.552365363194	0.558245220564	0.641010078308	0.428824870887	0.420502489874	0.56909677353	0.444075465618	0.370414713702	0.533326937314	0.248118887028	0.592112711694	0.404797326383	0.540718007836	0.406843424879	0.458393358	0.706067462608	0.580730124025	0.569202212067	0.653837957911	0.611537170365	0.438756265193	0.37444828322	0.47268143172	0.574667445985	0.385500968349	0.698798128346	0.512718725682	0.519029168113	0.504881921833	0.521645963875	0.295670107063	0.504888319874	0.453163897063	0.460166525652	0.545431213532	0.388053801873	0.437462460908	0.478644774981	0.468476007764	0.514230911498	0.638229084749	0.343873227277	0.38968809332	0.632719288764	0.385938606081	0.370314582287	0.478159725657	0.0	0.567490529993	0.519541681124	0.503460717297	0.488419832716	0.531398451918	0.592025201311	0.446213736128	0.37176239821	0.558823148152	0.420582051729	0.57531286375	0.411533923723	0.482904972509	0.411841725089	0.583560158246	0.612935131546	0.508200000546	0.547644938907	0.391160982332	0.454298939072	0.458257361864	0.396026922274	0.418169613938	0.427711354359	0.367874498556	0.594577718183	0.447419301505	0.465838793198	0.387301665072	0.539899137691	0.414701190028	0.434523798254	0.448580349965	0.507489702905	0.452350263677	0.639356874583	0.476132095119	0.399062234623	0.541735200523	0.420453235961	0.464507058703	0.467148722819	0.516613841118	0.434930777423	0.415071990253	0.483320397241	0.474075239293	0.543260449456	0.463417996386	0.47471143332	0.47638684869	0.419912822266
S60	0.672873331199	0.703393429309	0.663181132337	0.564324574734	0.703563278769	0.577965313151	0.491601741366	0.652673501444	0.649153391552	0.627089625869	0.735238843393	0.573670595374	0.51656487235	0.556045687186	0.493014148808	0.580904463308	0.661237535431	0.612116189436	0.747955394805	0.666053494929	0.636942780116	0.479967260978	0.588982383951	0.59966933001	0.661973664736	0.7059745311	0.673257001955	0.526880701706	0.839928059726	0.7745455146	0.517158176818	0.747644875305	0.717998902795	0.676548432725	0.515066382991	0.610610443054	0.649613124232	0.663132453752	0.844357169349	0.509503207156	0.648889183105	0.688754884267	0.687422308322	0.58215255348	0.575472851718	0.6572251244	0.708846297575	0.548111576904	0.61837778224	0.558836554097	0.717618144318	0.636609480597	0.570737003456	0.659430740618	0.655992328099	0.637029521037	0.762841606212	0.603352424288	0.543689134502	0.488114824491	0.567490529993	0.0	0.531164813884	0.657487328848	0.719639261817	0.644642509031	0.667571175651	0.68374247593	0.543182745013	0.717817878019	0.533315253924	0.551361573088	0.589163377476	0.69106233392	0.603961653459	0.456919061419	0.764154710605	0.490200643879	0.508170346986	0.625208260182	0.664024464478	0.454726887797	0.622255652212	0.538107345425	0.576970470974	0.65487465231	0.51871848694	0.563364994662	0.484072159935	0.629411591292	0.575071884688	0.527778321933	0.581186639663	0.657171790445	0.649165011787	0.698682679757	0.729505220232	0.514244248211	0.673833199348	0.5577975728	0.673893401218	0.663348248182	0.50575610613	0.728593936082	0.638260737548	0.469828100966	0.548764809543	0.563759060403	0.629931285569	0.671881639245	0.666797523873	0.669639510716	0.495737021283
S97	0.609977639092	0.637846867526	0.584142013705	0.530270521772	0.669024790803	0.567091362403	0.572642736712	0.587276937296	0.633526920978	0.552006847257	0.662443816843	0.535859123087	0.510036084075	0.650562599689	0.535219321851	0.593570223993	0.566654289772	0.463334195297	0.681484752426	0.615577468335	0.624252792828	0.664108401995	0.537972607389	0.6190447931	0.553597069403	0.627977467983	0.627643148587	0.543109652865	0.753840017956	0.702063890646	0.577567721801	0.662385583964	0.673156167435	0.578498555629	0.480182341318	0.62193196393	0.611148326237	0.611862857036	0.8007934885	0.445906750159	0.461857979351	0.600903930141	0.639258741259	0.527259695482	0.546423303586	0.637801045941	0.65003248446	0.611362739526	0.604715882987	0.513236350419	0.650435843877	0.523361377322	0.447703347747	0.605694397266	0.592262739761	0.650032361524	0.698320884443	0.522102391541	0.519436920585	0.476269427523	0.519541681124	0.531164813884	0.0	0.656973844537	0.655267697328	0.477821335831	0.625992529256	0.591887255	0.517208764331	0.642759134006	0.472243000313	0.519497992984	0.528566057215	0.610588909842	0.532652368486	0.566528911988	0.695173091333	0.633685546977	0.495272258759	0.553933107799	0.550611499744	0.424107578127	0.57530440417	0.460855676801	0.564678270572	0.623713154488	0.691912132944	0.576995769894	0.44280370827	0.578207145014	0.54099305681	0.452142915878	0.544639923873	0.567819462997	0.557867628905	0.619157091305	0.673797894569	0.509050191424	0.620628178532	0.432107716945	0.618554854864	0.614486141775	0.545929162276	0.666315033136	0.556142789778	0.52969854767	0.474558847366	0.510576005329	0.572405940415	0.605815430562	0.593997378349	0.582583589517	0.479581379585
S20	0.433134352078	0.39685854179	0.391717264674	0.560566895935	0.481779858138	0.54971971728	0.583589075803	0.546285827243	0.41025685779	0.591488608133	0.515339274848	0.609499545133	0.598751254361	0.667974353509	0.688011933748	0.708755392033	0.365973734842	0.573618639309	0.499855924079	0.529324726294	0.543085801982	0.491420055152	0.476107036966	0.693266092768	0.505088073496	0.669062699599	0.442010616045	0.542153765284	0.683700574332	0.557397218093	0.673951519075	0.719912784844	0.68092166176	0.542234790601	0.56313672281	0.52065605873	0.716006837923	0.577296481365	0.685070224478	0.637738263224	0.610775341546	0.594163774701	0.471734915555	0.537527036915	0.587276503719	0.422030392728	0.402293869734	0.635045819936	0.421876600642	0.600979817921	0.558939777091	0.589862990861	0.620768701958	0.718800874777	0.482490465926	0.452445551714	0.695929088812	0.552108151607	0.538757787284	0.575598376639	0.503460717297	0.657487328848	0.656973844537	0.0	0.461312017641	0.638094760529	0.700107843842	0.513315442161	0.560972293835	0.451011682173	0.56629966622	0.645641054439	0.556664846004	0.469573731574	0.515572670246	0.666192703436	0.572974175547	0.478904809681	0.683927884824	0.505140418656	0.543047910878	0.616556760098	0.476861969014	0.603952097389	0.581697095512	0.476537963831	0.540144406333	0.663794691336	0.594627227274	0.567536240759	0.672106035947	0.608038888121	0.629497590282	0.577495708717	0.616547770856	0.468350457789	0.725105055263	0.631727017436	0.481024181199	0.642919277756	0.392011652807	0.427914146923	0.601869079728	0.531821890129	0.551443035141	0.529780697225	0.585615910191	0.611791099431	0.64678858414	0.439553243164	0.594457070314	0.601379777422	0.582241458178
S6	0.450077028166	0.376500388406	0.379071354763	0.589267880047	0.509328639163	0.605838144909	0.672153005318	0.565756059193	0.427341125517	0.636966018226	0.481493381495	0.600202603314	0.584922973102	0.674097637209	0.692467806092	0.695291939209	0.427805457485	0.539552090661	0.537809727423	0.475667963826	0.540598603525	0.602203887087	0.517815071138	0.7301363319	0.474702438314	0.650387963255	0.396869967987	0.539256389151	0.569322699326	0.475314711817	0.727280134013	0.771629210638	0.600468896004	0.521924517057	0.587706825716	0.561037187532	0.697530084222	0.570680675894	0.56167255891	0.643016144908	0.610809248864	0.588740805757	0.547527655239	0.534122909469	0.627139029972	0.360233653796	0.411171195773	0.650756207195	0.577415710206	0.622487553245	0.548171289088	0.630171214864	0.61843694635	0.762055759609	0.480787877737	0.423491575214	0.663618503198	0.458345957347	0.558917490907	0.633989522839	0.488419832716	0.719639261817	0.655267697328	0.461312017641	0.0	0.641383911326	0.652052460433	0.438407056574	0.554879308873	0.472774684697	0.58073435607	0.642350005318	0.546305593167	0.387806575602	0.488265309985	0.738573090425	0.528890524587	0.546501575645	0.700656322088	0.52588442572	0.416157373407	0.647279484161	0.517020515282	0.562381650529	0.588592352592	0.593496998377	0.62258460913	0.655765270264	0.627778627532	0.561572307366	0.66704401093	0.609981994076	0.625006759017	0.555664891032	0.62105025622	0.436996040876	0.683780483616	0.65744523314	0.409666212638	0.675421306362	0.275837381498	0.32655046335	0.627723683843	0.205784887664	0.571138440575	0.56634421457	0.592187352858	0.621315471611	0.63242906255	0.393212017653	0.612117657674	0.494492319745	0.623353565525
S69	0.648702009089	0.605133340133	0.581774089567	0.532323095008	0.659434342369	0.523728213581	0.600091953669	0.529909553129	0.644788526295	0.484155320019	0.560785066359	0.54416733098	0.542155628123	0.62565828477	0.576756610514	0.659589102745	0.573151263215	0.478025722486	0.652956001311	0.623343571024	0.595295254778	0.693828468708	0.541835661975	0.641189033502	0.528083666872	0.602805130182	0.620044986535	0.570406933302	0.744619944338	0.665129054492	0.655718754139	0.624005108577	0.676710195336	0.536242742974	0.566293079042	0.573446978491	0.571909977804	0.58181958723	0.748762889653	0.575878681077	0.242051830635	0.582388730356	0.674704111931	0.521351588486	0.527542024473	0.66116808002	0.59640189105	0.619379185413	0.561189272126	0.523581270729	0.576294564183	0.470445327153	0.529368496036	0.57010647889	0.629289705417	0.638150779075	0.656471016117	0.512105792103	0.552747005928	0.559723359457	0.531398451918	0.644642509031	0.477821335831	0.638094760529	0.641383911326	0.0	0.59532342352	0.54139825356	0.512537117044	0.586745266651	0.479455197299	0.471859947498	0.539540872207	0.602935226323	0.525725177988	0.629498999221	0.72640416275	0.669850843921	0.548714899857	0.543962615384	0.557348621716	0.561617536987	0.547147816151	0.477911934175	0.587815398027	0.599199589272	0.724302257881	0.593589152458	0.515586222977	0.615583077607	0.449374846984	0.527948818759	0.56798738146	0.513893869102	0.479557408704	0.598109240082	0.614410265598	0.571237678617	0.616610558978	0.579615598332	0.626394164104	0.598036697824	0.589255887036	0.658778611892	0.5308411454	0.573521480387	0.489694166404	0.520404230994	0.558439827009	0.609498909935	0.546932833412	0.531277340766	0.530042417146
S42	0.715203061875	0.700710243246	0.662009904791	0.661483606224	0.712032047255	0.666165870063	0.722069793449	0.530671868293	0.720331302452	0.486262330031	0.703324211127	0.623693120142	0.438270649642	0.604438541895	0.571314000355	0.592248516735	0.680435585916	0.613150433208	0.707191310826	0.710236484999	0.675115383111	0.764068870193	0.596101499331	0.692302588516	0.534062012368	0.502838757316	0.714653605227	0.63679628042	0.709342895389	0.705562441473	0.696838536823	0.596808138595	0.574118679919	0.53428724659	0.589110102425	0.571518960645	0.348354166398	0.593114066505	0.716907592056	0.526426544452	0.595218126506	0.607030845691	0.72220819037	0.54644201869	0.514068839516	0.68757472714	0.651774701129	0.730805908772	0.577014672705	0.514351062527	0.557763553824	0.586893257089	0.520795375306	0.505954061061	0.727682883709	0.716994173786	0.540266220405	0.584584664198	0.606358406988	0.556464179372	0.592025201311	0.667571175651	0.625992529256	0.700107843842	0.652052460433	0.59532342352	0.0	0.550077558577	0.538543670545	0.610974901346	0.581426070163	0.659349142741	0.556879984904	0.626976261543	0.575430868123	0.620540115015	0.724724835372	0.754195297701	0.547180371052	0.597528348472	0.589983412006	0.640043058753	0.617933450456	0.486715149074	0.619384490059	0.644055404833	0.791278121895	0.523041932274	0.57194342042	0.655425591221	0.545841042288	0.502505741764	0.547839790289	0.498527087385	0.5210732203	0.667449321155	0.596571392943	0.637853565758	0.72375813438	0.518558262399	0.673097097375	0.702947904057	0.560569522014	0.630289762158	0.541294018327	0.620415997574	0.557080170713	0.527738222572	0.539056544938	0.680293347643	0.613712079576	0.522907246296	0.623071037562
S13	0.523970983446	0.482205026135	0.447542888738	0.5366105276	0.591729653167	0.546228664384	0.626189755135	0.469719172737	0.510952569565	0.530422292382	0.556805541418	0.575838790222	0.466269224123	0.626370539914	0.62586305341	0.658285120588	0.476170757508	0.491640672165	0.558596147095	0.540365330073	0.494337045791	0.6473499768	0.435382868098	0.664943695404	0.386068020243	0.49408900006	0.531405763	0.51134664556	0.645705380743	0.502167012437	0.675998782316	0.639991289673	0.552062669501	0.472381457305	0.537164318193	0.467586621757	0.573176073515	0.496634054057	0.634429583103	0.56948108538	0.518299707247	0.514549520199	0.541618011948	0.489391352932	0.544770544339	0.464012936376	0.450485758291	0.615598153893	0.497890041065	0.516446078627	0.458894336031	0.512668924116	0.539059351793	0.630654444911	0.533957268133	0.529926248632	0.518521207739	0.417764929773	0.471268154067	0.563291003078	0.446213736128	0.68374247593	0.591887255	0.513315442161	0.438407056574	0.54139825356	0.550077558577	0.0	0.507948838172	0.513178513628	0.471732704309	0.566448699131	0.477031414554	0.42886853683	0.470800472144	0.678712564094	0.580503422118	0.618189454213	0.623188097704	0.406941403549	0.332706057392	0.582869214961	0.444127733269	0.441579376698	0.54588848082	0.525802375777	0.686768447837	0.582531900088	0.571225720468	0.547816901811	0.598192155623	0.515860344523	0.496830000509	0.49037782119	0.499602727596	0.49298676026	0.565868849983	0.628632613261	0.535690174874	0.586174552201	0.43162619147	0.481866512987	0.577673762723	0.459032537171	0.416604108043	0.479552007379	0.524951697118	0.534200149408	0.529548197974	0.434733780593	0.490954011485	0.382853642594	0.573786139046
S68	0.530907468382	0.404124658698	0.486120133847	0.437893522024	0.584337035687	0.487425455603	0.560040269464	0.435599992119	0.521332187542	0.428870141391	0.55980796081	0.461539628404	0.416044041381	0.56967082121	0.54420207846	0.579439321482	0.480179660157	0.458105889356	0.601849140366	0.425388539671	0.503417494179	0.630707173532	0.472074516276	0.576611116364	0.445257989297	0.503403414332	0.487127031721	0.538914360387	0.711829916999	0.645539215136	0.551632999005	0.585894730808	0.551291536584	0.402664691193	0.45600521264	0.489484609536	0.494150865605	0.494227790399	0.732695857141	0.43980291099	0.486668577308	0.511276214009	0.576283801023	0.35988996573	0.425495311239	0.507421951698	0.469528632282	0.592305483995	0.4339870457	0.4515306426	0.452127379779	0.436605634971	0.477654885333	0.535253786126	0.522574872972	0.49680555615	0.596365668192	0.410011643173	0.433823226747	0.405183379897	0.37176239821	0.543182745013	0.517208764331	0.560972293835	0.554879308873	0.512537117044	0.538543670545	0.507948838172	0.0	0.605973713213	0.432111562309	0.508105807795	0.463211922466	0.558826722038	0.295691712314	0.57976477923	0.6774713226	0.623386702528	0.476725290703	0.4301804012	0.497969502306	0.459685424257	0.487726368037	0.422920113561	0.38826521362	0.463070358502	0.662550137061	0.399358893073	0.430500567607	0.441969515642	0.480963216173	0.430059310904	0.421616428531	0.408320918518	0.466919954545	0.572800559962	0.624927929816	0.526377437773	0.527124188704	0.496185910574	0.466488764448	0.462534983418	0.514839840359	0.581981253898	0.469473843591	0.508650369897	0.431687182603	0.491186768442	0.49548052478	0.53179760549	0.476811796013	0.475148544315	0.391150778099
S18	0.491199396055	0.444716762088	0.41061660965	0.584223719166	0.52218733401	0.540499711545	0.68163931402	0.538916270828	0.516551194168	0.493245342143	0.391255844865	0.635824889751	0.51132751972	0.718205933525	0.659894281472	0.663256340738	0.461386811265	0.563434286771	0.505600887044	0.532535224647	0.616218160127	0.63345855574	0.507795508474	0.709067734175	0.455062327625	0.621892368912	0.460526437233	0.588093229344	0.623602651504	0.497543582106	0.688029158352	0.687939982401	0.664463289588	0.503637228741	0.565041626786	0.521092099887	0.614375561751	0.521171494813	0.55126558534	0.578100851767	0.528456370246	0.603008705295	0.523053263503	0.59710293888	0.547759424052	0.502035011347	0.422242120501	0.651169044571	0.551120435157	0.555603306571	0.492597770766	0.606860062924	0.556040764925	0.666786645405	0.5257055116	0.519664432751	0.661188712788	0.534750029827	0.591695373243	0.646823317471	0.558823148152	0.717817878019	0.642759134006	0.451011682173	0.472774684697	0.586745266651	0.610974901346	0.513178513628	0.605973713213	0.0	0.605128205128	0.621090768651	0.504907162745	0.414652190774	0.551525205029	0.707372732868	0.560348496714	0.598758768775	0.611242524999	0.501481122731	0.540104357761	0.636806686464	0.540667044403	0.586100815012	0.647760084458	0.589367654511	0.668065997284	0.663295992458	0.631098738298	0.600003143164	0.560443648375	0.571793406436	0.616136816823	0.547673248442	0.521286856905	0.452789994101	0.677317447323	0.605109165612	0.530316448378	0.572465740508	0.440791550322	0.49966407573	0.66398545582	0.516599993833	0.546242450403	0.614490113264	0.570827211555	0.650730813385	0.601619673227	0.472660559738	0.572670908673	0.574536456232	0.646865757685
S49	0.530858343751	0.550414982204	0.510995602519	0.428790627236	0.594663979531	0.46521836142	0.468242811852	0.5011059059	0.558544161809	0.511398717023	0.590552791221	0.409230612734	0.478521527492	0.527852817656	0.54142543538	0.646468093375	0.467671306041	0.465872089724	0.627181535867	0.551841185987	0.501827301332	0.566770554469	0.47509094308	0.589120389069	0.479109909597	0.592029690934	0.535302674912	0.372077603164	0.707431594543	0.64728979564	0.597597694553	0.642182952578	0.663290376286	0.525387853322	0.4048193455	0.509913899712	0.597095116678	0.563755987701	0.753292328934	0.510653923974	0.490846017943	0.510412411667	0.5468910403	0.468573999256	0.509439781396	0.558527645425	0.555195307081	0.478694808085	0.476887982989	0.44742966459	0.566624450919	0.408218140871	0.526109481193	0.600433071442	0.538726712026	0.531164859658	0.663933349855	0.452012704778	0.425788223566	0.505772477948	0.420582051729	0.533315253924	0.472243000313	0.56629966622	0.58073435607	0.479455197299	0.581426070163	0.471732704309	0.432111562309	0.605128205128	0.0	0.491195887321	0.501388596846	0.535324201129	0.48524383158	0.520603586405	0.678291973006	0.514468026328	0.539811731821	0.411806120607	0.440831791962	0.402629367663	0.465747852738	0.425096183444	0.488627927267	0.528234809524	0.613969309183	0.542194953114	0.479696830835	0.540199240049	0.552512243787	0.418235006611	0.479885997678	0.506493564883	0.494426695002	0.536955884568	0.615674677765	0.536952442775	0.541754204751	0.481778741533	0.538829984853	0.526433621551	0.422918293366	0.574898841665	0.488528322282	0.35880006635	0.427200756606	0.470021058723	0.533228275118	0.498233991239	0.503447562708	0.478049690649	0.44415574184
S7	0.625720323166	0.630018176524	0.621559410503	0.476360120911	0.6423881465	0.526704070687	0.552086610812	0.582322991803	0.675556059484	0.531828198213	0.619440319345	0.588285340577	0.504615844544	0.597218073243	0.581312288768	0.609548210639	0.578554390346	0.523278649141	0.689749440043	0.608676965435	0.642229704779	0.672879856247	0.586615428967	0.58422481728	0.549571086068	0.63535800837	0.63859689685	0.57889095589	0.733503392482	0.694470772152	0.579546128658	0.640329790439	0.61040107234	0.596181329074	0.552001815456	0.550115300566	0.644443678192	0.629531128782	0.75011441023	0.524566327462	0.444858015826	0.637985141823	0.592363119298	0.561461250675	0.489387191423	0.611820438098	0.648435165457	0.608085448831	0.601374447774	0.538946681648	0.608205821699	0.568154626096	0.556177528988	0.651961656773	0.665322962191	0.655983399213	0.701396427493	0.566317690431	0.59711311275	0.533261539735	0.57531286375	0.551361573088	0.519497992984	0.645641054439	0.642350005318	0.471859947498	0.659349142741	0.566448699131	0.508105807795	0.621090768651	0.491195887321	0.0	0.566285893641	0.600577220468	0.581421038981	0.608434013927	0.73780202316	0.651833768804	0.516365506172	0.578125915973	0.52188097258	0.529041930861	0.556598629974	0.494713799683	0.610077202514	0.641075828312	0.711827618457	0.528546589626	0.463394252706	0.645810906064	0.588896403329	0.531837770964	0.526741756976	0.564829990405	0.530113190649	0.624524603669	0.560921559388	0.57371318275	0.659168517285	0.52783235147	0.614465447363	0.595856893319	0.583576585687	0.648171579652	0.535125204713	0.539760444888	0.459484017967	0.528203416901	0.565912753794	0.604496667877	0.58479180363	0.550383416635	0.510605645792
S80	0.496444587959	0.508921458223	0.45655539073	0.491167951466	0.579845216402	0.494815283052	0.593075015971	0.467381407824	0.539507744636	0.512634151638	0.580919368854	0.531448343188	0.42500970137	0.622373145589	0.521997483416	0.592009798048	0.49207754706	0.483074096491	0.609496940205	0.571185349653	0.524995399842	0.625059422451	0.468130139356	0.645555591849	0.437984443296	0.563026108018	0.505020766365	0.506855516596	0.713670464163	0.63761442694	0.595470254991	0.641289003696	0.66046223152	0.476631076008	0.431242069829	0.493605169567	0.571329235953	0.455278403311	0.741203327123	0.470252132846	0.529444766102	0.57690551875	0.582777744552	0.431650636098	0.474662947093	0.527364240621	0.500877530476	0.589880520651	0.472352705303	0.442568108125	0.53645672178	0.536063966506	0.441738948009	0.523048204576	0.551413902032	0.54548502405	0.669252107784	0.380761468528	0.494795975632	0.496895936919	0.411533923723	0.589163377476	0.528566057215	0.556664846004	0.546305593167	0.539540872207	0.556879984904	0.477031414554	0.463211922466	0.504907162745	0.501388596846	0.566285893641	0.0	0.521848478207	0.50334945297	0.565422830451	0.626555831788	0.599171451642	0.49243376092	0.474238137205	0.463746212932	0.499768054801	0.44524204426	0.46702913352	0.564502107093	0.500389480286	0.655747892012	0.568316178955	0.476533067143	0.525529654629	0.504977320639	0.398631305283	0.508747453126	0.470743286799	0.530835664543	0.539382041439	0.647166913789	0.513147063633	0.567039539132	0.505589473797	0.455692796516	0.461357290032	0.576210368627	0.567245921599	0.454407302059	0.511620111288	0.530436462016	0.515491426241	0.503412330199	0.532771667456	0.479693747083	0.496176767398	0.501382788956
S15	0.451142172998	0.406825629175	0.346864443993	0.557966567758	0.480606839252	0.568226000326	0.65841818959	0.469342538528	0.436269157057	0.554416466738	0.496370600328	0.614216698732	0.563134702398	0.62401028044	0.645561473104	0.70097086018	0.380302868447	0.517443945537	0.510221948624	0.476328813444	0.577169719068	0.573229066378	0.472583122425	0.704077614552	0.41620792691	0.64029916388	0.402643198908	0.52030200339	0.603002802314	0.478220711568	0.688368717314	0.681627737001	0.550278917631	0.544056392182	0.555928676027	0.519421829033	0.645295393337	0.55195583992	0.580424543189	0.582234321314	0.569458519959	0.601851223649	0.489100965859	0.535318287254	0.560686986279	0.377198155144	0.350682567178	0.615343333798	0.539896287583	0.589312460268	0.45343172104	0.580632772346	0.579235493891	0.721901362311	0.45426907463	0.46064868565	0.642783370403	0.425078565821	0.539336238645	0.581850558733	0.482904972509	0.69106233392	0.610588909842	0.469573731574	0.387806575602	0.602935226323	0.626976261543	0.42886853683	0.558826722038	0.414652190774	0.535324201129	0.600577220468	0.521848478207	0.0	0.499503961122	0.712409583625	0.512368107345	0.532603046126	0.62844589603	0.477057679767	0.450224069138	0.607453357406	0.499567913849	0.530014069507	0.611907989723	0.605266262444	0.644447388415	0.590280335753	0.576881353073	0.568304756103	0.636041706021	0.573965172399	0.56633548807	0.568145908559	0.529680909676	0.392141472763	0.659673311217	0.614789904448	0.453281822696	0.628098096959	0.373356081814	0.414095731312	0.632913157006	0.324991488465	0.531192680902	0.539028860701	0.586566465892	0.611183720922	0.637381303699	0.374331434629	0.545308384096	0.466171861219	0.596272372906
S76	0.510955983235	0.375026501281	0.430804223137	0.491103546818	0.569751846714	0.487692225669	0.567579805136	0.446013453548	0.46138990447	0.44272354205	0.542278411569	0.470662506119	0.453771596734	0.592306964719	0.574613114315	0.616283451148	0.437402296434	0.402864945451	0.583362853666	0.495137274279	0.440394295027	0.620212020087	0.406277721875	0.622646989605	0.371663451349	0.521133898507	0.446450540355	0.492555161829	0.710814365679	0.589101657235	0.631114648327	0.646234318636	0.551501502036	0.422557254864	0.447762196312	0.440948051126	0.507022119787	0.477524193966	0.711010201351	0.492322321764	0.469326649683	0.486877196994	0.571660938231	0.365396152717	0.471484763517	0.485240798614	0.390104934912	0.620365496385	0.425426115461	0.476870119419	0.396039089842	0.451880522794	0.478423838949	0.55876560917	0.486064827157	0.481579945953	0.516867848103	0.440229077327	0.402424336648	0.466603427104	0.411841725089	0.603961653459	0.532652368486	0.515572670246	0.488265309985	0.525725177988	0.575430868123	0.470800472144	0.295691712314	0.551525205029	0.48524383158	0.581421038981	0.50334945297	0.499503961122	0.0	0.618357701578	0.641886485188	0.589265596599	0.575974167546	0.446128868072	0.476440492185	0.565852747561	0.468532779779	0.428819109223	0.44272478975	0.509795136472	0.634493847296	0.496228668759	0.52830870667	0.439511987261	0.553641062687	0.442276428574	0.482349072884	0.403150187658	0.488313545327	0.542681340174	0.614088661872	0.539944707451	0.492317738021	0.528288076673	0.426345050259	0.463220909034	0.536144723604	0.536585009746	0.443713828803	0.524626888663	0.445932299922	0.514699355816	0.536632337011	0.456525816212	0.506652704484	0.486053336439	0.496170536885
