	S25	S1	S110	S22	S9	S50	S24	S26	S27	S62	S11	S85	S61	S63	S54	S101	S19	S99	S30	S47	S87	S38	S91	S56	S51	S98	S109	S14	S16	S43	S112	S100	S96	S65	S106	S39	S67	S57	S32	S46	S77	S36	S10	S55	S37	S12	S40	S35	S48	S94	S34	S64	S93	S72	S111	S2	S88	S108	S95	S89	S83	S60	S97	S20	S6	S69	S42	S13	S68	S18	S49	S7	S80	S15	S76	S74	S107	S17	S102	S92	S81	S105	S29	S70	S59	S104	S23	S75	S41	S53	S52	S113	S58	S73	S90	S33	S8	S103	S31	S82	S3	S4	S66	S5	S79	S21	S84	S78	S71	S28	S44	S45	S86
S95	0.121911875225	0.232275854545	0.490706354545	0.54168297455	0.514852663636	0.552280331818	0.383319802257	0.351131519666	0.341060013636	0.445056922727	0.358862494706	0.277452287846	0.302699881587	0.561269683216	0.438117741042	0.369081886312	0.295942945455	0.217634517453	0.426944636364	0.360654704545	0.206163002898	0.422616983009	0.227418690909	0.576165908032	0.472965363636	0.361256995455	0.239195872727	0.422405102176	0.687219731047	0.35284584814	0.405407236729	0.708590004545	0.644464898243	0.411394757745	0.411238548839	0.499354854545	0.546640290347	0.444933947468	0.691100243446	0.511262634946	0.447896140909	0.414076345984	0.487532151316	0.401389422727	0.39072097742	0.210822686364	0.132767896089	0.504208975096	0.310708176882	0.358366284892	0.328584562726	0.331869673207	0.248146182766	0.668834196521	0.335673164189	0.207722927058	0.676398026714	0.370409760387	0.0	0.302613346994	0.228517818774	0.370911164603	0.31636157343	0.191343713258	0.342609411665	0.45188048575	0.511857010186	0.56139092609	0.558934395455	0.374274148344	0.27024368442	0.433577841446	0.49244254497	0.482915829749	0.455291707172	0.481127318087	0.529115580107	0.400514388437	0.311671550798	0.291056713636	0.308029264244	0.339247145322	0.520572396916	0.530211351716	0.29497395	0.164934979775	0.584529625693	0.43264022925	0.477198632269	0.392184881818	0.506225698281	0.462538900466	0.245037627733	0.399009963984	0.364099113636	0.403104706007	0.506525070773	0.452241521712	0.219289145455	0.423619978451	0.270169083402	0.489724176807	0.475624028484	0.335777268182	0.128780090909	0.417599585863	0.385270461742	0.542025839621	0.39218594402	0.555885113636	0.678742789023	0.289949434811	0.303956711492
S89	0.267717694807	0.288821161365	0.667602839107	0.675129305456	0.645504672632	0.674106520195	0.462615189114	0.510950374406	0.445349512304	0.295543876474	0.32662282231	0.444232140442	0.235380086477	0.693339154037	0.544498223008	0.318643256952	0.322818902499	0.339666133304	0.567664512865	0.476878153708	0.391967282029	0.527173821417	0.274974038834	0.635229822719	0.647648744139	0.409243876259	0.322935513254	0.375099825709	0.609976424452	0.48439128812	0.481504034517	0.612555455698	0.565164720826	0.333256792524	0.512933254438	0.445310603753	0.47539553777	0.561986648259	0.612592300835	0.372071755728	0.370972018697	0.539293766899	0.589789348887	0.279149521118	0.331885471097	0.31740065048	0.299433322411	0.637091217929	0.421605908056	0.363573832671	0.261416750449	0.424016005824	0.255562163135	0.561657770672	0.426347703965	0.341453344471	0.596753450124	0.446900670322	0.302613346994	0.0	0.23579293127	0.447160309012	0.401391762733	0.252955796103	0.436527897132	0.368291001415	0.44443691469	0.47481392176	0.730275431226	0.300492669132	0.369389223041	0.504241503717	0.404310156382	0.35123656772	0.60324790245	0.448261539581	0.665031883696	0.543276955607	0.338723335231	0.435280004562	0.281921975359	0.442530306362	0.646699689113	0.45339660374	0.417169404545	0.349862598437	0.702905383073	0.329223825116	0.434441687211	0.494467922278	0.419408661262	0.367650170011	0.308125099424	0.316481181512	0.437992456488	0.545593177045	0.465002016935	0.578735404081	0.350540203306	0.304875641238	0.40385648271	0.407108752845	0.455912867482	0.431042238898	0.259789678959	0.554723768925	0.383939352084	0.457898078243	0.344101489592	0.646064536763	0.582778928181	0.335847050681	0.455703315757
S83	0.231857025622	0.174171644478	0.487345780531	0.519439250571	0.478599309447	0.523551474662	0.306656218252	0.368817376544	0.279396087547	0.303633165219	0.461170111797	0.30881136629	0.349408791057	0.550928564171	0.413252467694	0.31874197584	0.197784510883	0.218294463113	0.448446554868	0.285204823923	0.265886239192	0.430539393621	0.105799526288	0.556025759419	0.510300043079	0.313775173996	0.275133802868	0.346128080564	0.620929196552	0.360343791534	0.352522146066	0.624379942895	0.585484413671	0.415171012081	0.376950928539	0.470062271308	0.524858688221	0.410380646187	0.632742770435	0.396216122371	0.342972265972	0.394518255111	0.456580379444	0.228914600747	0.443060760127	0.230517848188	0.204025567976	0.488336343176	0.332763664087	0.302737212284	0.216677793848	0.310908521632	0.251399085509	0.58935144434	0.28741898961	0.24549996836	0.614865530998	0.288983549474	0.228517818774	0.23579293127	0.0	0.35985084628	0.270950538613	0.258358654052	0.291834974966	0.344215105973	0.515726589259	0.515347467949	0.575219567867	0.312075261648	0.232486899441	0.385445220971	0.414983277555	0.371130620115	0.445221320106	0.528778451938	0.504219679185	0.426904085676	0.231327191511	0.299365395272	0.291813831567	0.28365444217	0.480863949747	0.507134517493	0.298867532977	0.310492872336	0.587863576461	0.332733687854	0.427345305806	0.37931903969	0.395268804163	0.389423730349	0.202315186816	0.409466655815	0.301258441219	0.428276464622	0.51022266	0.416571428572	0.239115165892	0.348973521091	0.259102535731	0.405557059627	0.529691449453	0.301091628731	0.244263402743	0.39041499174	0.353922776462	0.522264119547	0.48076765903	0.525605566858	0.595518247573	0.202657933015	0.29526491116
S60	0.38358729562	0.335221030257	0.498644297398	0.317182353324	0.521232072362	0.294213161509	0.275948945344	0.262127965593	0.337334768839	0.53981674285	0.583694554927	0.302533453787	0.537124351723	0.328319848862	0.291155584976	0.506033132359	0.45632256197	0.344254005408	0.399529308047	0.361641766198	0.277079835824	0.112994897432	0.357740567192	0.340573611844	0.49556325388	0.523355063527	0.328867814308	0.489807353254	0.810797443887	0.369719263605	0.388087651635	0.811314536306	0.77659315285	0.596538548221	0.388654558339	0.647127252939	0.684619254363	0.461025549068	0.820476290653	0.586298619578	0.547314247703	0.271018169182	0.390178645476	0.499331809857	0.60485103255	0.329016897026	0.394698743273	0.254976651336	0.287880608953	0.4954605461	0.469105229553	0.413203351116	0.395514224003	0.761753538332	0.370567562461	0.398589590866	0.803995616238	0.532101587339	0.370911164603	0.447160309012	0.35985084628	0.0	0.429481444127	0.479868657293	0.302839746634	0.54808909088	0.679400712225	0.682059690352	0.582758718137	0.497675731542	0.354506367271	0.490441913821	0.599448192673	0.58311913294	0.471863979806	0.594365429204	0.554956696794	0.164502377941	0.451709677594	0.219652973013	0.479247975066	0.309189509507	0.528292172336	0.666080150255	0.285132048514	0.379606932886	0.324823453032	0.521691899389	0.531898056947	0.351189453	0.589823015638	0.598995224489	0.363848459962	0.58650409867	0.424396227365	0.372009340255	0.687356755033	0.239342468625	0.329681381565	0.526945600082	0.449540647284	0.594721491681	0.606756214187	0.446359512138	0.357224214094	0.342890227553	0.411926863213	0.675824953415	0.631197877523	0.356486769861	0.777622462839	0.365779795507	0.254627145022
S97	0.33333918199	0.384233407309	0.531883319009	0.492868522308	0.573775607177	0.497925627225	0.270633386632	0.357001168713	0.419406859686	0.411319988253	0.483233674867	0.389714840464	0.4265704593	0.509953638017	0.485537274379	0.377934506854	0.228305418174	0.374837970085	0.497892977481	0.432039012132	0.372267110532	0.500492150978	0.34394249279	0.60804927244	0.581958523002	0.341908154316	0.377126225032	0.292654337105	0.63710148704	0.486115834547	0.466328754227	0.652801820061	0.606734988631	0.486277471578	0.488402678875	0.485656055815	0.524613638017	0.522250004548	0.649906639626	0.437409015439	0.247290341376	0.423605007653	0.561520142856	0.375087228403	0.477957793901	0.296002292982	0.351317362437	0.458280982265	0.438738771045	0.349370400128	0.339300310001	0.403207650056	0.303727572161	0.609872150988	0.432364436535	0.329566415334	0.631032885553	0.353908381082	0.31636157343	0.401391762733	0.270950538613	0.429481444127	0.0	0.347722232833	0.369618810342	0.257699445202	0.528822369259	0.54584310141	0.653647456883	0.36480526603	0.311686003075	0.229187705138	0.460283104564	0.467344133697	0.56306152253	0.482977371533	0.606979645293	0.448857003183	0.323975443952	0.401812786248	0.330353892678	0.364603942388	0.58530475216	0.514462325128	0.414673567979	0.365054135272	0.61671695742	0.34991541603	0.271872979725	0.487277248931	0.351258909724	0.463896494115	0.276587646256	0.478274870042	0.433004898121	0.507124342883	0.525600162487	0.460752391996	0.358132732416	0.435589772084	0.365482060027	0.441787117697	0.484542960437	0.368998534005	0.334467108351	0.388370255981	0.384471033456	0.526174138245	0.51378787176	0.585901645986	0.620100718041	0.361344508067	0.356291696151
S20	0.205809304111	0.305718117119	0.607756301827	0.632162850525	0.573646303328	0.654688785876	0.426737435121	0.46617799909	0.464151711222	0.330801007977	0.319409743607	0.409704165443	0.241395566166	0.65198420191	0.547412639006	0.294534284604	0.200673412683	0.25780818178	0.529155204891	0.400281284838	0.356511408425	0.529878340155	0.305961713576	0.635560208125	0.599127745831	0.317467169248	0.342324959928	0.321695708623	0.562040982265	0.444018939428	0.517816844791	0.584947269968	0.517598030923	0.312574038199	0.540491902062	0.396127199367	0.449389968167	0.476111546157	0.563750467953	0.415461957247	0.34116641481	0.511786044927	0.516009251591	0.325464060257	0.313865406372	0.313125621607	0.159456757617	0.606303078672	0.42308730209	0.275176912245	0.286246163568	0.399706785132	0.263580355788	0.547664928306	0.448317802324	0.2738181292	0.550075190595	0.338642692133	0.191343713258	0.252955796103	0.258358654052	0.479868657293	0.347722232833	0.0	0.458436282866	0.342049017735	0.383913269668	0.448420886767	0.681162814112	0.288315884493	0.360648024098	0.450323135115	0.384231191109	0.446381582538	0.578296906051	0.488041950887	0.569283815371	0.512538708504	0.289121865785	0.399203386207	0.300786730332	0.392598638419	0.563965256935	0.436234771372	0.390272463105	0.295434282423	0.672375020871	0.330143951496	0.450461769377	0.497761869598	0.404421387705	0.373002227739	0.258529979259	0.300936213266	0.455350157284	0.527576061846	0.383219839513	0.543070432015	0.27149900079	0.343639314518	0.313859381537	0.383485460779	0.484015807185	0.373633695297	0.233344016681	0.522425625615	0.302622536021	0.447351705321	0.281158326512	0.557010047263	0.552654823803	0.3624948916	0.435108645298
S6	0.39049848082	0.229032331646	0.400214887057	0.445591033517	0.412092039103	0.405483359455	0.401221984043	0.397106289897	0.201044144364	0.496244161222	0.588122380914	0.243023468358	0.481446128796	0.458147060475	0.377839488461	0.437206340348	0.428678934369	0.293715027254	0.325606551686	0.258551335269	0.216022880282	0.340484777166	0.241809637026	0.490258058447	0.396483394695	0.449907789227	0.259133963003	0.498030922759	0.759888342342	0.288291766045	0.273866827477	0.790980932704	0.728811355755	0.599269722738	0.276812102868	0.623153687528	0.672487954377	0.368602999377	0.770154135649	0.556987516048	0.520089777658	0.327291060479	0.415865032025	0.397875762	0.605614688211	0.291967455073	0.33922344616	0.401075919596	0.238679130633	0.482016556241	0.369561095364	0.405095938332	0.401510765952	0.754389584377	0.20690107676	0.304921406644	0.756470520503	0.471499231167	0.342609411665	0.436527897132	0.291834974966	0.302839746634	0.369618810342	0.458436282866	0.0	0.525942985335	0.656176149797	0.611276012488	0.480304262347	0.397161945569	0.307042701403	0.505439431673	0.580967485329	0.464258896207	0.360431188679	0.622240998244	0.44115199791	0.343170726097	0.44686918991	0.284457511116	0.35773211515	0.246043646186	0.427916921324	0.648041796374	0.215293264689	0.318580803099	0.443474623061	0.549547029962	0.558648115043	0.299561608247	0.570356359349	0.559309266824	0.359343451679	0.592288463947	0.296567170383	0.282692044095	0.655531351688	0.329521493315	0.242813407775	0.555617603654	0.396584303961	0.552741055985	0.619062627252	0.331782657084	0.324706998643	0.27688523263	0.511181801441	0.663510726175	0.638182440852	0.478399998843	0.763216075337	0.197807277482	0.230334916897
S69	0.428841517798	0.474861734731	0.667044999326	0.611830877498	0.65577248544	0.637650770092	0.327557060884	0.465279622556	0.542576705567	0.288603217692	0.450097270641	0.522548571469	0.426510168258	0.622827417008	0.591286396886	0.398709512984	0.232257086949	0.428643082853	0.631552083042	0.483463549475	0.495679946313	0.607169777171	0.432447641337	0.68618695632	0.706607167361	0.412967083189	0.521389764397	0.252681763638	0.527518231014	0.607144625798	0.602831614427	0.49056918977	0.495211441564	0.3774737608	0.629653029055	0.367906703282	0.408364415643	0.577544092769	0.540778391485	0.295542865091	0.0312840920191	0.54989041056	0.618942908482	0.354040742058	0.423559877921	0.428229548065	0.404332205548	0.580644720327	0.571030814737	0.376102763839	0.384123337707	0.494546859433	0.419648866014	0.438132215812	0.56093980047	0.435491324986	0.510637465373	0.407448590268	0.45188048575	0.368291001415	0.344215105973	0.54808909088	0.257699445202	0.342049017735	0.525942985335	0.0	0.439955138699	0.457513788085	0.771472761737	0.323429131423	0.428029515357	0.307531057028	0.283270327048	0.45079111869	0.675704112507	0.471881209641	0.665109731696	0.57856579809	0.338615839508	0.507355250335	0.388549745339	0.446400406203	0.659001041382	0.42084631345	0.538482343931	0.52594370821	0.731683659172	0.211743979741	0.215784599268	0.59693622423	0.163833625363	0.342244263292	0.36397308778	0.371892097688	0.54179622792	0.662228808549	0.430401082826	0.59947726694	0.440285603762	0.290494507601	0.419470745794	0.317946834915	0.475840086403	0.437940137325	0.449004439696	0.526692257077	0.383029120415	0.431176075489	0.460390818554	0.628767638069	0.456029561655	0.45940743936	0.503035514976
S42	0.53617696414	0.578500598193	0.826312794159	0.819632185686	0.782780331638	0.826064330086	0.609044322746	0.666402201	0.691931719259	0.280460814467	0.324654060016	0.59006156149	0.430250563893	0.831912496589	0.76324425119	0.333801967206	0.416005176221	0.51766539492	0.713231288557	0.640104578166	0.59257341624	0.74057431105	0.562300176655	0.789734013482	0.828961596147	0.287419089464	0.602363870408	0.386862032103	0.356095170532	0.704994151875	0.70450270638	0.376745242662	0.327397212369	0.181203460664	0.755471715732	0.230543422184	0.248111277854	0.670904106412	0.357883487123	0.407317865295	0.459230284975	0.734928258572	0.719695033889	0.476453155197	0.230657557068	0.541748090647	0.460357794452	0.786105306958	0.678212400108	0.298449615072	0.418447242344	0.630103186974	0.460447624248	0.328297554368	0.663200859656	0.472603048133	0.342937661608	0.417786466576	0.511857010186	0.44443691469	0.515726589259	0.679400712225	0.528822369259	0.383913269668	0.656176149797	0.439955138699	0.0	0.280921468849	0.90033119662	0.424584079127	0.574222921003	0.612576555094	0.326582652854	0.461749404275	0.817257063795	0.414132764893	0.757262614825	0.68982097317	0.443143921017	0.63266712145	0.39963051387	0.572284578154	0.781797680764	0.249478181703	0.629089654977	0.565852712866	0.868188339639	0.349682086826	0.529502071698	0.735432961673	0.390290241532	0.379017040944	0.438738062463	0.190487112044	0.661570414083	0.770713942701	0.0738498821931	0.761364174625	0.507357687441	0.311529700379	0.400334124602	0.369805873376	0.39858203729	0.423164152237	0.519897462318	0.703135777086	0.342679146061	0.253380454752	0.362598808549	0.587087094194	0.351379101444	0.546712418391	0.663837280172
S13	0.57904529856	0.587205976274	0.840866968262	0.841095174212	0.800848378106	0.791900600891	0.624497520915	0.699430227376	0.683945314174	0.333671673035	0.477938294868	0.640102901952	0.507979390632	0.845318985903	0.788653109277	0.395294796026	0.42357465622	0.526001798004	0.746233956336	0.627395109143	0.587146291406	0.724518226467	0.549438064256	0.812551762545	0.800709824734	0.342075635175	0.577728481876	0.397614390665	0.189507598909	0.667662680945	0.737908105524	0.3279896886	0.14657159618	0.260872114598	0.7521678913	0.317069932974	0.336528071851	0.702450013643	0.191216054291	0.428372757749	0.47992248015	0.748863753174	0.732579410978	0.497042142174	0.408048403727	0.56389886115	0.49786952251	0.788611750796	0.647672599216	0.342818372108	0.532697930613	0.638583474611	0.518840050588	0.184662729674	0.663212721395	0.486000314509	0.177238937042	0.307683797181	0.56139092609	0.47481392176	0.515347467949	0.682059690352	0.54584310141	0.448420886767	0.611276012488	0.457513788085	0.280921468849	0.0	0.910360057528	0.393791214188	0.56153678626	0.657652188198	0.240202453739	0.517017667121	0.814413937475	0.481719072306	0.772687648931	0.69279113688	0.443565156362	0.65560129476	0.504437457935	0.571784918932	0.795204370168	0.158817347198	0.594640323959	0.588328606023	0.848272362375	0.400012867709	0.571807156725	0.702306906429	0.41580627109	0.319085425944	0.505000921088	0.275309374108	0.685222555391	0.722342096407	0.31661259725	0.727036539336	0.498830966729	0.336241917716	0.368621132333	0.273865146635	0.469267553433	0.349677587951	0.554326277601	0.719054951626	0.453232165959	0.15700055025	0.429464351978	0.598543941587	0.188947396256	0.561165127218	0.654433082077
S68	0.603539495446	0.471787304545	0.205745022727	0.479415690381	0.232580013636	0.545726963636	0.637655932481	0.603906812342	0.374204818182	0.770596754545	0.831815701683	0.404098804016	0.761671437209	0.520350262779	0.548513357067	0.717720694331	0.651983813636	0.486026127778	0.313727422727	0.367723418182	0.471707772099	0.571803772618	0.509377995455	0.541337116887	0.130783313636	0.686214163636	0.534477422727	0.757166831065	0.968209183705	0.292514919144	0.377473739135	0.990181518182	0.928225476276	0.857894998654	0.332382289285	0.868344968182	0.901038276971	0.273082669368	0.974708717711	0.817532760759	0.762550927273	0.470911440967	0.38049967156	0.659416036364	0.852136279424	0.583632309091	0.5477372601	0.556654694913	0.386513013661	0.69493570132	0.64470464148	0.576765491994	0.652182029197	0.953585046613	0.388542411753	0.599528185239	0.959874774498	0.655236584793	0.558934395455	0.730275431226	0.575219567867	0.582758718137	0.653647456883	0.681162814112	0.480304262347	0.771472761737	0.90033119662	0.910360057528	0.0	0.754876350095	0.600410288535	0.72331545325	0.798342422371	0.725789197162	0.146777855534	0.854283878091	0.19827829235	0.611781219408	0.643735054186	0.500764354545	0.697084303301	0.485680641812	0.179666463494	0.870998140297	0.404295990909	0.589000118715	0.452247867098	0.784066078447	0.791813139197	0.311827022727	0.833172850621	0.798308834382	0.61211243416	0.849472835102	0.462301563636	0.300623822397	0.90780610635	0.438734883631	0.524350304545	0.835875277074	0.585456676045	0.785046973685	0.847357885355	0.610686036364	0.601161340909	0.393900237625	0.759446068992	0.880781120962	0.885930853572	0.603534690909	0.959975756485	0.522260546252	0.444875381462
S18	0.366205829366	0.391169305511	0.671574678126	0.694946259648	0.662129032461	0.637975820594	0.468175803746	0.520855547976	0.527742395839	0.290166295773	0.438901204553	0.483615356198	0.398988240109	0.712161841746	0.597022305959	0.299579347149	0.263778008847	0.364372032512	0.587655197602	0.474597756925	0.412374030131	0.548948585721	0.366124760197	0.693339781725	0.664376710133	0.344721327523	0.363513004787	0.298431519387	0.547891191451	0.52095784066	0.575274300497	0.55736938939	0.516021955434	0.323633715325	0.590667217422	0.387679813022	0.451852301046	0.569387085039	0.560749293424	0.279906036007	0.329204651889	0.581500738498	0.601079290195	0.355689306964	0.429866907031	0.373038489245	0.329302355616	0.649307194179	0.461646643006	0.307903957134	0.336831992195	0.483473731335	0.32297178915	0.526256360002	0.510246792463	0.273210768264	0.543155856901	0.370953465211	0.374274148344	0.300492669132	0.312075261648	0.497675731542	0.36480526603	0.288315884493	0.397161945569	0.323429131423	0.424584079127	0.393791214188	0.754876350095	0.0	0.384389293287	0.48269480752	0.348637502863	0.455575375171	0.632101446157	0.512462155525	0.648387939973	0.54231957708	0.297279795587	0.472709924199	0.305233456116	0.428540351844	0.660925179627	0.437241418521	0.424756901346	0.367798129419	0.711536799925	0.349542638611	0.455344552779	0.537660484567	0.379030596419	0.256579271716	0.336177047582	0.319145099752	0.526130645167	0.541743287858	0.415904825523	0.577150636653	0.332997209988	0.258975513162	0.35029411096	0.326037284556	0.516333483402	0.343495011557	0.357828642052	0.571038327559	0.317692902467	0.450693001364	0.464788717599	0.59254161682	0.530059354736	0.385445940687	0.454113242221
S49	0.290107416778	0.270944571343	0.512230171567	0.541394920545	0.49058462177	0.509592881955	0.328495459892	0.378822801968	0.364583025031	0.416300785634	0.504091205803	0.281138456537	0.496486229758	0.568948150176	0.430479199393	0.392498347336	0.315264297464	0.274647541652	0.429771081934	0.336044808241	0.260531624683	0.420651630734	0.242781853708	0.546912594702	0.508999067183	0.366975119321	0.246917015704	0.404364120594	0.695119923789	0.384316213953	0.406573278417	0.694284811565	0.664924164595	0.477229833696	0.443034889275	0.518241593428	0.571352052447	0.4217690283	0.707388162153	0.483442301895	0.423967435697	0.412581439898	0.482070780681	0.384475337022	0.508525588965	0.22299950099	0.263940841882	0.495272242142	0.314829304544	0.351397961533	0.341224354688	0.306479606731	0.264653067023	0.658038085328	0.355100944103	0.21492222764	0.689274947486	0.364854422108	0.27024368442	0.369389223041	0.232486899441	0.354506367271	0.311686003075	0.360648024098	0.307042701403	0.428029515357	0.574222921003	0.56153678626	0.600410288535	0.384389293287	0.0	0.452916744167	0.482360476716	0.489485002392	0.494363206781	0.537255291692	0.530598507312	0.405110853979	0.296690167999	0.291490983032	0.368282543729	0.228041513218	0.503546874818	0.548666478397	0.27794487453	0.253935681389	0.55873961406	0.410530312615	0.489897229395	0.364667407608	0.479554856436	0.475772738511	0.225962639286	0.469859082932	0.372462758494	0.391829732138	0.563357465139	0.402609289693	0.242070714138	0.446719241906	0.27869407107	0.46900925326	0.540234069371	0.308436224401	0.237793534681	0.360915117427	0.390638484418	0.562021668089	0.555265547112	0.557215165961	0.664865176667	0.284774625444	0.262639332664
S7	0.436717044349	0.499259817378	0.606394716221	0.501497961248	0.664817485139	0.544446555518	0.30415627623	0.383123299697	0.520209377351	0.496000971345	0.558963062032	0.523272997952	0.497086517693	0.534120175468	0.531271184388	0.486320942988	0.324498365303	0.496765141365	0.598693078431	0.536066389452	0.50438500228	0.535149395783	0.466314736078	0.655539904156	0.690613313406	0.451302577306	0.522370231572	0.358964932692	0.683025568555	0.618531718114	0.558483923414	0.687878035694	0.666338226485	0.581414462929	0.574295830101	0.561642184799	0.595702613263	0.619273854308	0.696253337281	0.513162797138	0.290607235748	0.473171010544	0.617782307173	0.471474270416	0.572720030054	0.425501066872	0.466077878199	0.492482047896	0.56977280586	0.449558776754	0.440144676855	0.495999752335	0.438181570831	0.645208016431	0.557149448513	0.478783861449	0.675786761526	0.44790514028	0.433577841446	0.504241503717	0.385445220971	0.490441913821	0.229187705138	0.450323135115	0.505439431673	0.307531057028	0.612576555094	0.657652188198	0.72331545325	0.48269480752	0.452916744167	0.0	0.513169402645	0.549888759273	0.640694637284	0.546854227615	0.69435345435	0.493861362851	0.435601095688	0.470348068671	0.420260753806	0.495421549791	0.679722354409	0.593961804538	0.560860145419	0.483571193036	0.66684195743	0.431202291295	0.156487647488	0.607970383456	0.406970732962	0.545357654227	0.407940360237	0.573604133346	0.516352043459	0.636087607724	0.601350869252	0.558768675452	0.498139435066	0.524208958949	0.474870772724	0.496239203991	0.549143975131	0.480561627971	0.463420447892	0.482064817259	0.421057889473	0.60418156008	0.609508860662	0.613074949262	0.652259876591	0.482748894677	0.467804399518
S80	0.483763449542	0.50307398768	0.715945061431	0.713104540184	0.679736075384	0.725594215829	0.502886948871	0.565643916094	0.58988479116	0.221226461632	0.478512742357	0.55895624933	0.469314407712	0.76926945393	0.6520801192	0.314290873996	0.33781197839	0.448050452813	0.673400855797	0.529691345457	0.521097678979	0.658410913996	0.470383424276	0.708530787262	0.730687400933	0.257022712405	0.552276513021	0.298563712912	0.305103179756	0.640262968638	0.611284395262	0.288305210913	0.268700958358	0.294889531164	0.648598196251	0.309755577105	0.339422258072	0.58245524942	0.313721518992	0.302292497109	0.300570764468	0.639263035778	0.61976117624	0.387154057669	0.455344543529	0.497789604027	0.428897709237	0.698101263346	0.600021139779	0.232323255778	0.413663501463	0.535368296648	0.457182484012	0.207552970909	0.572112703352	0.462672055156	0.283845343558	0.201972368226	0.49244254497	0.404310156382	0.414983277555	0.599448192673	0.460283104564	0.384231191109	0.580967485329	0.283270327048	0.326582652854	0.240202453739	0.798342422371	0.348637502863	0.482360476716	0.513169402645	0.0	0.449204852573	0.717155639443	0.502583364202	0.656688990711	0.657233160951	0.305196856461	0.551817282388	0.469657999725	0.472380156483	0.676297397524	0.190240221218	0.562067389879	0.562461759314	0.764585490406	0.288098424885	0.415446677859	0.618557079024	0.31591216064	0.201807421975	0.420104017328	0.296645923951	0.558429892445	0.695454846495	0.355018140625	0.66059099633	0.462357667226	0.247884510852	0.268237279972	0.108107156239	0.506193363517	0.268408887533	0.482648742619	0.615093776251	0.353445074047	0.202783280797	0.49740004295	0.502751847355	0.238708320282	0.490591633252	0.586189505555
S15	0.505706470294	0.413352897458	0.653388174513	0.667732161799	0.645355159771	0.688764774772	0.536473456423	0.576641819009	0.439117820565	0.347366357396	0.427981065368	0.493680333485	0.370563424284	0.707939090496	0.64036338575	0.409487090088	0.440460961445	0.495485250691	0.559769889929	0.517412481444	0.49692659008	0.633988699409	0.354430110521	0.674538396494	0.668355951251	0.443600971712	0.517515157224	0.459918856873	0.594331086858	0.565996929796	0.445270319823	0.614885696385	0.558958094588	0.419870281946	0.484856603157	0.415833500174	0.471415943611	0.567301195998	0.601260434717	0.454689036332	0.457413978707	0.588215994229	0.626567041955	0.208145023579	0.413007050227	0.465201116944	0.474234474761	0.665430682128	0.562038421871	0.414877443621	0.252612480791	0.521713128974	0.425656136873	0.57884963641	0.386523218055	0.454117352364	0.587412225648	0.511079654388	0.482915829749	0.35123656772	0.371130620115	0.58311913294	0.467344133697	0.446381582538	0.464258896207	0.45079111869	0.461749404275	0.517017667121	0.725789197162	0.455575375171	0.489485002392	0.549888759273	0.449204852573	0.0	0.622963876632	0.488843969986	0.670531791724	0.604241300591	0.48694614264	0.518548435374	0.364845975443	0.511961528106	0.655599827194	0.451261969085	0.533834041351	0.5363385705	0.705917703425	0.394931334482	0.49588446374	0.571992621225	0.464962244135	0.44624886478	0.427930545852	0.414048502618	0.303752779282	0.623801928149	0.452259735442	0.611249986357	0.492184667183	0.445918826733	0.48417574352	0.479206039442	0.483656489313	0.491808121169	0.48933622886	0.558156243722	0.453073699591	0.466750823101	0.499653560709	0.6568847145	0.586339581595	0.344532697055	0.547443731328
S76	0.491410141037	0.342342127711	0.135215983348	0.396264696247	0.175325377145	0.450798394478	0.550995903744	0.511651333148	0.27365588552	0.654609176338	0.723627320291	0.307497826232	0.635836284936	0.429566214505	0.442729655352	0.610164226747	0.543452056911	0.377287643772	0.21634783815	0.264639973641	0.368783964446	0.461904854986	0.380561667532	0.470144690628	0.130539183439	0.599572863285	0.429638950012	0.670974808917	0.899542413646	0.194027949806	0.288018089856	0.919826383179	0.861818314256	0.747762634107	0.240146035677	0.781641483671	0.820082258169	0.19717349044	0.909031924113	0.719276586935	0.671186399144	0.384245341219	0.310688060528	0.558197862209	0.746217971504	0.475411738601	0.445273222074	0.466270905958	0.278358683439	0.60523752145	0.539292684258	0.473862675031	0.542517496437	0.880103828625	0.282803275514	0.50683732939	0.893391667882	0.580804170934	0.455291707172	0.60324790245	0.445221320106	0.471863979806	0.56306152253	0.578296906051	0.360431188679	0.675704112507	0.817257063795	0.814413937475	0.146777855534	0.632101446157	0.494363206781	0.640694637284	0.717155639443	0.622963876632	0.0	0.765803298112	0.186206408161	0.508063709118	0.532961533212	0.389416656866	0.575598055701	0.390592113063	0.160062239677	0.786227361237	0.301969881731	0.485251751592	0.36504900364	0.680789431301	0.709477120109	0.204675607106	0.731580207669	0.687407745855	0.504809239204	0.740063243858	0.381679758413	0.198830876534	0.819857537764	0.349835082966	0.429072374969	0.719653753412	0.497091140017	0.709542940589	0.76079961637	0.527253483576	0.492299062338	0.30733077343	0.669185982712	0.79893499411	0.779832840393	0.536725937791	0.890457898089	0.402928028151	0.33654606835
